cod_familiar_fam;n_pessoas_fam;qtd_pessoas_domic_fam
1530302757;4;3.0
1530303052;10;8.0
1530303800;4;2.0
1530303990;4;2.0
1530304458;10;9.0
1530304539;4;3.0
1530338352;7;5.0
1530339596;8;6.0
1530305772;3;2.0
1530306310;2;2.0
1530307805;6;4.0
1530308879;7;4.0
1530310008;10;7.0
1530311314;4;2.0
1530311586;5;4.0
1530312710;6;7.0
1530314925;6;2.0
1530317193;8;4.0
1530317517;3;4.0
1530318084;11;10.0
1530318599;2;2.0
1530318750;6;5.0
1530318831;9;5.0
1530319137;3;3.0
1530320658;2;2.0
1530320810;2;2.0
1530321468;2;1.0
1530321700;5;4.0
1530322006;7;6.0
1530322782;5;4.0
1530322944;7;7.0
1530324726;5;5.0
1530324998;7;3.0
1530325455;5;3.0
1530327660;8;4.0
1530328802;7;3.0
1530329442;7;5.0
1530331340;5;2.0
1530332400;3;3.0
1530332826;6;3.0
1530333636;3;3.0
1530340411;7;4.0
1530340764;6;6.0
1530341302;3;2.0
1530341493;3;2.0
1530342546;3;2.0
1530342899;7;4.0
1530343356;5;3.0
1530343437;3;2.0
1530343607;5;5.0
1530344085;6;4.0
1530344166;3;3.0
1530345561;4;4.0
1530345995;4;3.0
1530346100;5;2.0
1530346371;4;3.0
1530346452;5;2.0
1530347505;5;3.0
1530347777;10;3.0
1530348072;3;3.0
1530348153;7;5.0
1530348900;10;3.0
1530349125;7;2.0
1530349206;5;3.0
1530352266;7;2.0
1530352428;6;4.0
1530353319;4;3.0
1530353661;7;5.0
1530354390;2;2.0
1530355281;2;2.0
1530358035;3;3.0
1530358116;5;2.0
1530358388;4;1.0
1530358892;9;5.0
1530359198;8;3.0
1530359430;10;8.0
1530360013;5;3.0
1530360447;4;4.0
1530361257;3;2.0
1530362571;9;3.0
1530363977;6;3.0
1530365082;8;3.0
1530365163;5;2.0
1530365244;5;4.0
1530365597;2;2.0
1530366305;4;3.0
1530366569;5;5.0
1530366992;5;3.0
1530367379;7;3.0
1530368189;9;6.0
1530370086;4;3.0
1530404916;3;1.0
1530405564;8;7.0
1530408156;4;4.0
1530408237;6;5.0
1530370248;6;5.0
1530371562;7;4.0
1530371643;7;4.0
1530372704;3;1.0
1530372887;5;2.0
1530372968;7;6.0
1530373506;7;5.0
1530374073;10;3.0
1530374405;4;2.0
1530374669;4;2.0
1530375126;4;3.0
1530377501;2;1.0
1530378575;5;4.0
1530378656;3;2.0
1530379466;7;6.0
1530379628;6;4.0
1530380987;3;3.0
1530381010;7;6.0
1530383226;3;2.0
1530383900;4;1.0
1530384206;6;6.0
1530385512;11;4.0
1530386675;5;4.0
1530387213;7;6.0
1530387566;6;2.0
1530389186;5;4.0
1530389771;6;5.0
1530390435;4;3.0
1530390940;6;3.0
1530391407;8;5.0
1530392217;3;2.0
1530392489;9;6.0
1530392721;8;6.0
1530392802;3;2.0
1530393027;5;2.0
1530395666;3;2.0
1530395747;7;7.0
1530395909;5;3.0
1530396395;4;4.0
1530398924;3;1.0
1530403359;4;1.0
1530408822;5;4.0
1530410991;7;4.0
1530411025;6;2.0
1530411882;5;1.0
1538144034;5;5.0
1540318443;10;5.0
1541151186;6;2.0
1541151348;4;2.0
1542670314;4;1.0
1542672104;11;7.0
1542672287;6;4.0
1542674069;8;1.0
1542674220;4;2.0
1542676436;5;4.0
1542676789;6;1.0
1544013310;5;4.0
1544417403;4;1.0
1546859500;4;3.0
1548208140;7;6.0
1552886956;8;6.0
1552887332;5;2.0
1554458200;6;6.0
1554491924;4;3.0
1557099090;5;1.0
1557327815;4;4.0
1559418796;4;4.0
1560197447;13;8.0
1560197528;4;1.0
1561767859;6;3.0
1561848182;2;1.0
1563752735;6;1.0
1563753200;4;3.0
1563753464;3;1.0
1563753626;5;5.0
1563754789;6;4.0
1563755670;4;3.0
1563755750;5;3.0
1563755831;3;4.0
1563756803;5;3.0
1563756994;4;2.0
1563757028;7;3.0
1563759071;4;4.0
1563759748;4;2.0
1563759900;4;3.0
1563761726;5;4.0
1563762536;6;4.0
1563763699;11;2.0
1563763850;9;4.0
1567255507;3;2.0
1567915442;4;4.0
1570433046;5;3.0
1571652647;5;1.0
1571674373;5;5.0
1574838784;4;2.0
1574839080;3;3.0
1574839594;6;5.0
1576288170;3;3.0
1576289303;4;3.0
1576289494;7;7.0
1576291553;3;2.0
1576291715;4;2.0
1576292606;6;2.0
1576292797;6;3.0
1576293505;4;3.0
1576293920;5;2.0
1576294064;9;5.0
1576294900;6;3.0
1576295117;4;3.0
1576295206;9;4.0
1576295540;4;4.0
1576296270;6;4.0
1576298302;4;4.0
1576301885;5;4.0
1576303829;7;3.0
1576304043;5;1.0
1576304477;5;3.0
1576304809;5;2.0
1576305104;4;3.0
1576305368;2;4.0
1576307069;5;3.0
1576307573;6;4.0
1576308111;4;3.0
1576308626;5;1.0
1576308707;2;2.0
1576309436;3;3.0
1576312739;4;1.0
1576314006;3;3.0
1576314944;5;4.0
1576315592;3;3.0
1576315673;5;2.0
1576315916;10;10.0
1576318699;7;6.0
1576318931;4;3.0
1576319903;6;5.0
1576320677;4;4.0
1576320839;6;1.0
1576321304;10;7.0
1576353761;3;4.0
1576353923;2;2.0
1576355896;5;3.0
1576356000;5;4.0
1576356191;7;4.0
1576357406;2;2.0
1576357597;5;5.0
1576357678;3;2.0
1576357759;5;4.0
1576358054;5;4.0
1576358135;4;2.0
1576325040;3;3.0
1576326365;4;3.0
1576326446;9;4.0
1576326799;2;2.0
1576327337;6;3.0
1576327418;6;4.0
1576327507;3;2.0
1576327841;4;2.0
1576327922;6;4.0
1576328228;10;4.0
1576328732;7;7.0
1576329542;4;4.0
1576330044;9;6.0
1576330559;5;5.0
1576331792;6;3.0
1576332330;2;1.0
1576332411;8;6.0
1576333655;4;3.0
1576334384;4;3.0
1576334708;3;1.0
1576337057;5;3.0
1576337480;9;7.0
1576337561;1;1.0
1576338100;3;3.0
1576339343;6;5.0
1576339424;6;5.0
1576340350;6;3.0
1576341089;8;2.0
1576341402;4;4.0
1576342301;4;4.0
1576344347;5;4.0
1576344690;3;3.0
1576345076;5;5.0
1576345661;3;3.0
1576345904;5;2.0
1576346986;5;5.0
1576347362;7;4.0
1576347443;3;3.0
1576347958;4;3.0
1576349063;3;2.0
1576349900;4;2.0
1576350827;7;3.0
1576350908;8;7.0
1576352870;5;4.0
1576353508;3;3.0
1576360113;6;4.0
1576360202;4;2.0
1576361276;3;2.0
1576362086;3;3.0
1576362590;5;3.0
1576364020;3;2.0
1576365182;5;3.0
1576365506;11;5.0
1576365697;3;1.0
1576365778;4;3.0
1576366669;23;4.0
1576366820;3;2.0
1576367207;4;2.0
1576368440;6;5.0
1576368793;8;5.0
1576368874;5;3.0
1576371662;7;4.0
1576372472;4;4.0
1576373010;4;3.0
1576373363;6;6.0
1576373797;4;4.0
1576373959;4;3.0
1576374688;5;1.0
1576375226;4;4.0
1576375307;8;7.0
1576375730;5;3.0
1576376117;2;2.0
1576376460;5;4.0
1576376974;5;5.0
1576377199;3;1.0
1576377270;6;6.0
1576377512;5;5.0
1576377946;4;2.0
1576378080;7;4.0
1576378675;4;3.0
1576379132;5;1.0
1576379809;5;4.0
1576379990;4;1.0
1576380149;5;5.0
1576382605;3;3.0
1576383679;4;1.0
1576383830;2;2.0
1576384640;4;3.0
1576386775;6;6.0
1576387909;5;3.0
1576388980;4;3.0
1584254998;7;3.0
1584256001;3;1.0
1584256184;7;7.0
1576390888;4;3.0
1576391264;9;4.0
1576392155;3;2.0
1576392589;6;3.0
1576392740;6;2.0
1576393399;4;4.0
1576393550;5;4.0
1576393984;5;3.0
1576394441;3;1.0
1576395502;8;7.0
1576395685;5;5.0
1576396061;5;3.0
1576397971;3;3.0
1576398943;5;2.0
1576400000;5;3.0
1576400603;5;4.0
1576400786;5;3.0
1576401324;3;3.0
1576401758;5;2.0
1576402053;2;2.0
1576403025;3;3.0
1582318131;4;3.0
1582388008;4;4.0
1582480745;6;3.0
1583918531;7;3.0
1584236582;5;3.0
1584236906;5;3.0
1584237120;3;2.0
1584237473;5;4.0
1584239760;4;3.0
1584240008;5;4.0
1584241586;6;3.0
1584241667;4;4.0
1584241748;5;4.0
1584241900;3;2.0
1584242809;5;3.0
1584243015;4;2.0
1584243520;6;2.0
1584243600;1;6.0
1584244500;8;3.0
1584245301;5;3.0
1584245905;2;6.0
1584248599;4;4.0
1584249218;5;3.0
1584249641;4;2.0
1584251034;7;1.0
1584251891;7;7.0
1584253169;3;2.0
1584253401;1;1.0
1584253916;7;4.0
1584254130;6;5.0
1584256427;3;4.0
1584256508;4;4.0
1584256850;8;6.0
1584259795;4;2.0
1584262150;5;2.0
1584263989;3;2.0
1584264012;3;1.0
1584264365;4;3.0
1584264608;3;3.0
1584264870;5;3.0
1584265256;3;1.0
1584266490;9;41.0
1584266651;5;2.0
1584267038;6;4.0
1584267119;4;5.0
1584267542;1;1.0
1584268000;6;5.0
1584268433;5;4.0
1584270098;8;5.0
1584270500;5;3.0
1584270764;6;5.0
1584270845;2;1.0
1584271493;3;2.0
1584273275;2;1.0
1584273607;4;3.0
1584278820;4;3.0
1584280131;6;3.0
1584280484;5;4.0
1584280808;6;2.0
1584281294;5;3.0
1584282770;6;3.0
1584283157;6;8.0
1584283238;4;3.0
1584283742;3;3.0
1584285605;10;3.0
1584286687;3;3.0
1584286849;9;7.0
1584287144;5;2.0
1584288388;9;5.0
1584290013;5;2.0
1584290528;4;3.0
1584291508;4;2.0
1584292067;13;5.0
1584292903;5;4.0
1584293381;8;5.0
1584293543;4;4.0
1584293705;6;3.0
1584297700;1;1.0
1584298421;5;5.0
1584299401;4;3.0
1584299746;4;4.0
1584300698;4;2.0
1584301406;6;3.0
1584301740;10;8.0
1584302984;5;3.0
1584304928;8;8.0
1584305061;4;3.0
1584305819;5;4.0
1584306386;8;7.0
1584307005;6;6.0
1584307862;5;6.0
1584308320;2;4.0
1584309644;4;2.0
1584310308;6;4.0
1584310650;6;5.0
1584310812;4;4.0
1590869656;4;2.0
1590869737;3;3.0
1590870158;3;3.0
1590870662;3;5.0
1584311541;3;2.0
1584311622;5;5.0
1585097497;5;2.0
1590838939;4;2.0
1590839404;6;5.0
1590840402;4;5.0
1590841808;8;3.0
1590841999;4;3.0
1590843428;5;3.0
1590843509;3;2.0
1590844157;5;3.0
1590844580;4;4.0
1590845200;7;5.0
1590845714;4;4.0
1590847849;6;4.0
1590849388;4;4.0
1590849540;12;4.0
1590849620;4;3.0
1590849973;9;7.0
1590850980;5;2.0
1590851102;3;3.0
1590852257;5;5.0
1590852338;6;2.0
1590852842;8;5.0
1590853067;3;3.0
1590853229;5;3.0
1590854624;5;3.0
1590855191;5;4.0
1590855515;6;3.0
1590855604;5;4.0
1590856163;7;7.0
1590857054;4;2.0
1590857216;8;3.0
1590860861;3;3.0
1590861086;3;3.0
1590861248;4;1.0
1590862058;4;3.0
1590862562;7;7.0
1590863453;3;2.0
1590864859;7;7.0
1590865316;5;5.0
1590865405;5;4.0
1590866126;6;5.0
1590866207;8;4.0
1590867440;6;4.0
1590871553;3;2.0
1590871804;5;2.0
1590872606;4;4.0
1590873840;4;3.0
1590875389;6;4.0
1590875974;8;5.0
1590876784;3;1.0
1590877160;4;2.0
1590877241;3;2.0
1590877403;5;5.0
1590877837;4;1.0
1590879538;3;2.0
1590879961;5;3.0
1590880382;4;3.0
1590880897;6;4.0
1590881788;4;5.0
1590883640;3;3.0
1590883993;6;2.0
1590884370;7;4.0
1590884450;6;4.0
1596406100;6;3.0
1596406283;3;3.0
1596407921;7;4.0
1590885180;5;2.0
1590885856;4;2.0
1590885937;4;3.0
1590887042;4;2.0
1590888014;7;3.0
1590889096;3;1.0
1590889410;5;3.0
1590889509;6;2.0
1590890000;6;5.0
1590890264;5;2.0
1590891902;8;2.0
1590892631;4;4.0
1590897005;4;1.0
1590897609;6;5.0
1590898672;4;2.0
1596388870;4;3.0
1596390930;2;2.0
1596391316;4;3.0
1596391901;9;9.0
1596392126;6;6.0
1596392479;6;4.0
1596392711;10;7.0
1596393521;5;3.0
1596393793;9;4.0
1596394099;5;4.0
1596394927;4;2.0
1596395656;8;5.0
1596396547;6;3.0
1596396628;3;1.0
1596396890;6;4.0
1596396970;6;5.0
1596397004;3;1.0
1596397519;3;2.0
1596398086;3;3.0
1596399058;9;6.0
1596399724;2;1.0
1596399996;4;3.0
1596400838;3;3.0
1596402458;8;4.0
1596402881;1;1.0
1596403349;2;1.0
1596404310;8;7.0
1596404400;4;5.0
1596404582;4;4.0
1596409894;5;5.0
1596410558;3;2.0
1596411520;6;4.0
1596411872;10;5.0
1596412330;7;4.0
1596413069;5;2.0
1596413220;6;5.0
1596413492;6;5.0
1596414898;7;5.0
1596415002;5;2.0
1596415193;9;8.0
1596415606;5;2.0
1596417803;4;5.0
1596418370;5;4.0
1596418613;5;3.0
1596420197;5;2.0
1596420430;6;2.0
1596420600;3;7.0
1596420944;6;1.0
1596422645;3;2.0
1596422726;3;1.0
1596422807;7;6.0
1598165720;3;1.0
1598266160;4;3.0
1599519500;5;3.0
1599519844;7;5.0
1599520184;5;2.0
1599520346;5;2.0
1599520770;5;2.0
1599521237;5;3.0
1599521741;3;2.0
1599522802;9;7.0
1654787566;3;2.0
1654788104;6;4.0
1654790354;4;1.0
1654793299;4;4.0
1654793450;5;4.0
1599524090;5;3.0
1599524171;6;1.0
1599524252;3;2.0
1599524414;6;4.0
1599524686;3;3.0
1599524929;5;5.0
1599525496;8;3.0
1599525810;9;5.0
1599528592;8;4.0
1599528673;5;5.0
1599528754;9;8.0
1599528916;5;3.0
1599529211;3;2.0
1599530066;6;5.0
1599530570;6;2.0
1599530813;7;4.0
1599530902;2;3.0
1599532000;6;2.0
1599532352;7;4.0
1599532433;10;8.0
1599533324;7;4.0
1599533405;3;1.0
1599535459;3;5.0
1599538040;7;4.0
1603961747;3;1.0
1607589800;7;5.0
1610642309;6;4.0
1614016275;4;4.0
1631709321;4;2.0
1636241190;4;2.0
1636738451;4;4.0
1641621605;3;2.0
1644313227;5;3.0
1644314460;8;7.0
1644314622;4;2.0
1644314894;3;3.0
1644315351;2;2.0
1644315513;4;3.0
1644316080;5;3.0
1644317303;8;7.0
1644317990;4;3.0
1644318377;4;2.0
1644318458;5;1.0
1644721694;8;3.0
1645187896;3;2.0
1652212400;4;3.0
1654793965;5;5.0
1654794422;4;1.0
1654795828;5;5.0
1654795909;10;7.0
1654796204;5;1.0
1654796980;6;5.0
1654798410;5;3.0
1656351692;4;4.0
1660232309;7;4.0
1661652980;3;2.0
1668444380;4;3.0
1669527298;4;2.0
1669527530;7;3.0
1669528260;4;3.0
1669530752;6;5.0
1669531481;4;4.0
1685327273;4;4.0
1690134054;4;4.0
1694496708;1;1.0
1700769898;6;2.0
1700934929;7;5.0
1700935143;9;4.0
1700936204;5;5.0
1700937430;3;1.0
1700937944;2;2.0
1700939300;3;3.0
1700941380;4;3.0
1700941542;4;2.0
1700942867;4;4.0
1700944649;2;1.0
1700945610;2;2.0
1700946340;8;6.0
1700946935;5;3.0
1700947826;3;2.0
1700947907;8;3.0
1704696542;3;2.0
1704696623;9;2.0
1704697433;5;4.0
1706415206;4;4.0
1709356715;6;5.0
1700949950;7;2.0
1700952668;4;3.0
1700952820;3;1.0
1700954954;13;6.0
1700955926;4;2.0
1700956302;6;4.0
1700956574;8;3.0
1700959085;5;2.0
1700959166;7;7.0
1700959913;4;4.0
1700960334;9;5.0
1700960504;5;5.0
1700960768;3;3.0
1700960920;4;4.0
1700961225;7;6.0
1700961900;6;4.0
1700963198;7;6.0
1700964836;5;2.0
1700965212;4;2.0
1700965646;4;1.0
1700965808;2;2.0
1700966375;5;3.0
1700967002;8;6.0
1700967509;4;4.0
1700968742;8;7.0
1704684021;4;2.0
1704684293;5;1.0
1704685850;12;8.0
1704686903;3;2.0
1704688019;5;4.0
1704688280;5;4.0
1704689767;5;5.0
1704690340;8;5.0
1704690692;5;4.0
1704691079;3;3.0
1704691311;6;3.0
1704692806;7;2.0
1704693012;5;4.0
1704693608;4;2.0
1704694256;8;3.0
1704694680;7;6.0
1715923790;3;3.0
1717199720;4;2.0
1721537007;3;1.0
1722471956;4;4.0
1724475690;4;3.0
1728081033;4;2.0
1733674373;5;2.0
1733675183;4;3.0
1733675264;7;5.0
1733675850;4;3.0
1733676155;3;3.0
1733677550;3;5.0
1733677631;2;1.0
1733678360;5;3.0
1733679090;5;4.0
1733679170;2;3.0
1733680500;4;4.0
1733680853;4;2.0
1733681159;3;1.0
1733681582;6;3.0
1733682040;3;1.0
1733682201;4;2.0
1733682635;6;4.0
1733683445;2;2.0
1733716394;6;4.0
1733718419;3;3.0
1733719067;5;4.0
1733719229;5;4.0
1733719652;4;1.0
1733684093;8;4.0
1733684921;4;4.0
1733685227;6;7.0
1733685650;5;4.0
1733686118;4;2.0
1733687513;4;2.0
1733688757;5;5.0
1733689133;5;4.0
1733689567;4;4.0
1733689648;7;4.0
1733690301;4;2.0
1733692193;8;6.0
1733692436;3;2.0
1733692789;4;3.0
1733692860;4;5.0
1733693599;5;5.0
1733694722;5;3.0
1733695109;6;3.0
1733695966;6;2.0
1733696342;6;6.0
1733697586;1;1.0
1733697667;4;2.0
1733698981;4;1.0
1733700129;3;3.0
1733701281;7;7.0
1733701524;10;3.0
1733701796;8;5.0
1733703063;5;3.0
1733703730;6;3.0
1733704540;6;4.0
1733704892;2;4.0
1733704973;3;3.0
1733705945;4;2.0
1733707131;2;2.0
1733707484;6;2.0
1733707808;4;1.0
1733708880;7;5.0
1733708960;6;5.0
1733709347;2;2.0
1733709851;5;3.0
1733710000;6;4.0
1733710949;3;2.0
1733711325;4;1.0
1733711830;5;3.0
1733712216;4;4.0
1733713026;7;4.0
1733714340;6;4.0
1733714774;3;2.0
1733714936;4;2.0
1733715746;11;4.0
1733716041;2;2.0
1733721479;3;3.0
1733721630;4;4.0
1733723099;5;3.0
1733723501;4;2.0
1733758801;8;6.0
1733758984;7;6.0
1733759018;6;3.0
1733759107;6;2.0
1733759956;4;3.0
1733760105;3;2.0
1733727086;9;3.0
1733727914;7;3.0
1733729372;3;1.0
1733729615;3;3.0
1733729887;4;4.0
1733731512;5;4.0
1733731865;12;4.0
1733732241;4;2.0
1733733132;4;4.0
1733734376;3;2.0
1733735500;2;2.0
1733735933;5;4.0
1733736077;5;5.0
1733736158;3;3.0
1733736743;4;1.0
1733736905;6;1.0
1733739092;5;4.0
1733739335;14;8.0
1733739769;5;4.0
1733740422;3;2.0
1733740775;5;3.0
1733741909;6;5.0
1733742719;8;4.0
1733743014;4;2.0
1733744096;3;3.0
1733744339;10;1.0
1733744843;4;2.0
1733744924;5;5.0
1733745815;4;2.0
1733747605;4;3.0
1733747869;5;3.0
1733748083;6;4.0
1733748911;2;1.0
1733749217;6;4.0
1733749560;4;2.0
1733749640;3;3.0
1733749721;4;2.0
1733750819;6;3.0
1733751467;6;4.0
1733751700;5;5.0
1733752862;6;5.0
1733752943;6;2.0
1733754644;8;3.0
1733755020;6;4.0
1733755616;4;2.0
1733756507;4;4.0
1733757074;7;3.0
1733757406;4;3.0
1733762310;2;1.0
1733763201;3;3.0
1733763392;5;5.0
1733763554;4;3.0
1733763988;7;2.0
1736964810;3;1.0
1736965620;4;2.0
1736966197;6;2.0
1736967169;4;2.0
1736967673;4;2.0
1736967754;3;3.0
1736968130;5;4.0
1736968645;2;1.0
1736969374;5;5.0
1736969617;5;3.0
1736969889;6;5.0
1736970380;4;3.0
1736970461;2;2.0
1733764879;8;5.0
1733765093;4;4.0
1733765174;3;3.0
1733765417;5;3.0
1733765506;5;4.0
1733765689;4;3.0
1733766146;6;6.0
1733766570;6;5.0
1733767380;4;4.0
1733767975;6;6.0
1736935984;4;3.0
1736937090;3;2.0
1736937170;8;4.0
1736938908;6;6.0
1736939033;9;5.0
1736940120;3;3.0
1736940554;5;4.0
1736940635;9;5.0
1736941100;5;3.0
1736941879;3;3.0
1736942093;5;2.0
1736943227;4;4.0
1736944460;9;4.0
1736945785;12;4.0
1736946676;4;5.0
1736947990;3;4.0
1736949691;5;3.0
1736950193;6;4.0
1736951599;7;5.0
1736952560;3;3.0
1736954342;10;5.0
1736955403;3;2.0
1736957953;4;4.0
1736961632;3;2.0
1736963686;6;4.0
1736964062;5;2.0
1736970704;5;2.0
1736971000;6;3.0
1736971190;2;2.0
1736971433;8;7.0
1736972324;3;3.0
1736972910;3;2.0
1736973134;4;2.0
1736974297;5;3.0
1736974963;6;4.0
1736977555;5;5.0
1736977717;6;5.0
1736978365;5;2.0
1736978608;10;8.0
1736980181;7;5.0
1736980262;7;6.0
1736981315;4;4.0
1736981900;5;2.0
1736982125;4;4.0
1736983369;7;6.0
1736983520;5;5.0
1736984683;3;2.0
1736985302;3;2.0
1736986031;7;4.0
1736986970;8;6.0
1736987356;8;7.0
1736987780;3;1.0
1736988247;6;6.0
1736988328;3;3.0
1736988409;3;3.0
1736988590;6;4.0
1736990900;5;4.0
1736991035;4;2.0
1736992198;4;2.0
1736992430;9;3.0
1736992864;7;4.0
1736992945;4;4.0
1736996851;4;3.0
1736998129;8;6.0
1736999010;10;6.0
1736999443;4;5.0
1737002175;4;3.0
1737003651;2;4.0
1737004038;3;1.0
1737004704;7;5.0
1737005000;5;2.0
1737005190;5;3.0
1737005786;6;4.0
1737006243;6;5.0
1737009935;6;2.0
1737010437;9;6.0
1737011085;8;5.0
1737011590;3;1.0
1737011832;7;3.0
1737012219;7;3.0
1737012308;1;3.0
1737012804;4;3.0
1737013452;7;5.0
1737014939;6;7.0
1739560922;5;5.0
1739561228;3;3.0
1739562380;3;2.0
1739562976;3;3.0
1739564839;4;4.0
1739565215;6;6.0
1737016206;4;3.0
1737017440;5;3.0
1737018411;2;2.0
1737018764;5;3.0
1737019906;6;6.0
1737020661;2;1.0
1737021129;5;2.0
1737023091;5;4.0
1737023415;5;4.0
1737024306;2;2.0
1737024497;4;3.0
1739537432;4;3.0
1739537513;8;7.0
1739537785;2;2.0
1739538323;3;3.0
1739538757;6;4.0
1739539303;5;3.0
1739541979;8;2.0
1739542274;5;3.0
1739543246;5;2.0
1739543599;4;4.0
1739543831;7;5.0
1739544056;7;3.0
1739544641;5;4.0
1739546504;4;1.0
1739547586;5;4.0
1739547667;9;1.0
1739548205;3;3.0
1739548396;7;6.0
1739549520;7;3.0
1739550455;4;3.0
1739552407;2;1.0
1739553713;3;3.0
1739555848;4;4.0
1739557549;3;3.0
1739558006;6;4.0
1739558197;2;1.0
1739558600;6;3.0
1739559592;4;2.0
1739559673;3;1.0
1739560094;6;5.0
1739565487;4;3.0
1739566025;8;5.0
1739571886;7;3.0
1739572343;3;3.0
1739572696;4;2.0
1739572939;7;2.0
1739573668;6;3.0
1739574630;6;3.0
1739575105;3;1.0
1739575288;8;7.0
1739575520;5;3.0
1739575601;5;5.0
1739576179;9;2.0
1739576411;6;5.0
1739576764;5;3.0
1739577221;6;4.0
1739577906;3;3.0
1739578546;8;4.0
1739579860;6;3.0
1739580605;5;3.0
1739582497;4;3.0
1739582578;8;5.0
1739582900;6;4.0
1739583388;8;3.0
1740098285;4;4.0
1740531345;7;4.0
1741302013;5;5.0
1741302447;10;6.0
1741303338;4;2.0
1741304733;5;2.0
1741304903;6;4.0
1741305624;4;10.0
1741308992;7;4.0
1741309611;6;2.0
1741309964;7;4.0
1741311519;7;4.0
1741312590;5;4.0
1741313562;9;5.0
1741314615;4;3.0
1741314968;6;4.0
1741316669;2;1.0
1741317479;6;5.0
1741318289;4;3.0
1741318360;2;2.0
1741318440;12;6.0
1741319099;6;7.0
1741319170;12;3.0
1741319331;5;5.0
1741319846;2;1.0
1741321409;3;4.0
1749144310;4;3.0
1749145200;4;3.0
1749146959;6;5.0
1749147416;6;3.0
1749147769;5;2.0
1741324505;4;3.0
1741324920;7;4.0
1741325145;6;6.0
1741325811;3;1.0
1741327199;4;3.0
1741327512;2;1.0
1747163465;4;4.0
1747834424;6;3.0
1749121026;6;4.0
1749121298;2;2.0
1749122006;6;4.0
1749122189;9;9.0
1749122421;2;2.0
1749123231;3;3.0
1749123746;7;3.0
1749124475;5;1.0
1749126761;8;6.0
1749127067;6;3.0
1749127652;6;5.0
1749128624;5;5.0
1749129868;3;2.0
1749130602;4;3.0
1749131684;4;4.0
1749132737;5;2.0
1749135752;5;3.0
1749136210;3;3.0
1749136562;4;2.0
1749136805;5;2.0
1749137372;7;6.0
1749138000;3;2.0
1749139316;6;5.0
1749140241;7;4.0
1749142538;4;3.0
1749143771;6;5.0
1749147840;5;2.0
1749149389;4;2.0
1749149460;3;2.0
1749149540;6;4.0
1749149893;3;2.0
1749151367;4;4.0
1749151952;4;3.0
1749152177;4;4.0
1749152258;9;4.0
1749152509;5;2.0
1749153572;4;2.0
1749154030;4;2.0
1749154200;4;3.0
1749155354;6;5.0
1749156083;6;5.0
1749156911;3;3.0
1749157306;12;6.0
1749158108;5;3.0
1749158701;3;2.0
1749159260;4;4.0
1749160781;4;3.0
1749161915;4;3.0
1749162482;5;4.0
1749162997;3;3.0
1749163454;7;6.0
1749165236;5;1.0
1749165406;7;2.0
1749165660;7;4.0
1749165821;4;3.0
1749166127;11;6.0
1749169223;6;4.0
1749169495;6;7.0
1749170078;3;4.0
1749171473;2;2.0
1749172011;5;5.0
1749172364;4;1.0
1749174308;3;2.0
1749175118;7;4.0
1749177242;5;4.0
1749178303;2;1.0
1749178648;8;8.0
1749179610;8;7.0
1749179881;5;3.0
1749179962;6;5.0
1749181274;2;1.0
1749182599;4;2.0
1749182750;3;3.0
1749183218;4;3.0
1749183803;4;2.0
1749185938;3;3.0
1749186586;3;3.0
1749188520;5;4.0
1749189763;4;3.0
1749189925;3;2.0
1749192128;3;2.0
1749192713;3;2.0
1749193361;3;1.0
1749193795;5;4.0
1749195577;3;2.0
1750975009;3;3.0
1750975343;6;5.0
1750975858;4;3.0
1750976749;8;8.0
1750977397;3;2.0
1750977982;3;2.0
1750978520;3;3.0
1750978873;5;5.0
1750979098;3;2.0
1750979250;7;4.0
1750980266;6;4.0
1750980851;4;3.0
1750981157;7;6.0
1750981319;4;4.0
1750981742;4;4.0
1750982471;3;2.0
1750982803;2;2.0
1750982986;7;3.0
1750985810;1;1.0
1750986116;5;5.0
1750987007;4;3.0
1750987350;3;3.0
1750987430;4;3.0
1750987600;6;4.0
1750988089;4;4.0
1750988674;9;6.0
1750989484;4;3.0
1750990571;2;2.0
1750993597;6;2.0
1750994992;4;2.0
1750995107;4;4.0
1750995450;3;3.0
1750995611;6;4.0
1750995700;7;5.0
1750998122;2;2.0
1750998203;3;2.0
1750999102;3;2.0
1750999285;3;2.0
1751000630;6;5.0
1751000710;2;3.0
1751002845;4;3.0
1751003302;4;3.0
1751003906;2;2.0
1751004031;3;1.0
1764887158;4;4.0
1764887581;4;3.0
1764889010;5;4.0
1764889282;2;2.0
1764890299;9;8.0
1764892585;2;4.0
1764892666;9;4.0
1764893204;2;2.0
1751004627;3;1.0
1751007480;3;1.0
1751007561;8;6.0
1751010007;6;3.0
1751010600;4;1.0
1751010945;2;1.0
1751011321;4;4.0
1751012727;5;1.0
1751014770;4;2.0
1751015157;5;4.0
1751015408;4;4.0
1751016390;3;4.0
1751018091;6;5.0
1751018415;4;2.0
1751019225;5;3.0
1751020231;3;3.0
1751021556;6;5.0
1751021637;5;3.0
1751022102;8;5.0
1751023176;6;1.0
1751023680;4;4.0
1751025624;3;2.0
1751025896;4;4.0
1751026191;4;1.0
1751026787;7;4.0
1754276903;4;3.0
1754949916;4;4.0
1757136932;8;4.0
1761887386;2;2.0
1763611620;5;5.0
1764441060;3;2.0
1764878914;4;2.0
1764880145;5;5.0
1764881540;5;4.0
1764881702;6;4.0
1764881974;5;3.0
1764882946;4;3.0
