desc_cod_agua_canalizada_fam;cod_familiar_fam
Sim;8694707365
Sim;8694822547
Sim;8694876205
Sim;8694899094
Sim;8694912104
Sim;8694956314
;8695046141
Sim;8695081800
Sim;8695083500
Sim;8695157130
Não;8695177599
Sim;8695186580
Sim;8695297730
Sim;8695356922
Sim;8695414396
Sim;8695448452
Sim;8695456390
Sim;8695459225
Sim;8695531430
Sim;8695605493
Sim;8695605574
Sim;8695653706
Sim;8695688330
Sim;8695692957
Sim;8695768015
Sim;8695790100
Sim;8695809145
Sim;8695852156
Sim;8695894827
Sim;8695900657
Sim;8695979733
Sim;8695982521
Sim;8696005244
Sim;8696009401
Sim;8696061900
Sim;8696133595
Sim;8696179900
Sim;8696247418
Sim;8696262646
Sim;8696475208
Sim;8696514980
Sim;8696561473
Sim;8696594053
Sim;8696654803
Sim;8697028906
Sim;8697050677
Sim;8697057337
Sim;8697207673
Sim;8697215692
Sim;8697302900
Sim;8697360005
Sim;8697393361
Sim;8697402611
Sim;8697421080
Sim;8697466857
Sim;8697490723
Sim;8697515572
Sim;8697520304
Sim;8697582920
Sim;8697584205
Sim;8697636108
Sim;8697750300
Sim;8697786177
Sim;8697832543
Sim;8697864402
Sim;8697866790
Sim;8697903580
Sim;8697946476
Sim;8697961351
Sim;8698038085
Sim;8698242014
Sim;8698299202
Sim;8698306195
Sim;8698315852
Sim;8698367305
Sim;8698372228
Sim;8698376991
Sim;8698390714
Sim;8698451950
Sim;8698513492
Sim;8698538134
Sim;8698632076
Sim;8698716768
;8698720447
Sim;8698752993
Sim;8698760406
;8698797741
Sim;8698850227
Sim;8698881025
;8698924603
Sim;8698926495
;8698956050
Sim;8698959237
Sim;8699014350
;8699026528
Sim;8699104693
;8699251998
Sim;8699543506
Sim;8699562802
Sim;8699622058
Sim;8699683782
Sim;8699784465
;8699843143
Sim;8699845782
Sim;8699913290
Sim;8699948328
Sim;8699990103
Sim;8700001600
;8700038954
Sim;8700149004
Sim;8700173738
Sim;8700179000
Sim;8700255629
Sim;8700300519
Sim;8700336033
Sim;8700445240
Sim;8700464465
Sim;8700529850
Sim;8700550469
Sim;8700587540
Sim;8700617989
Sim;8700678341
Sim;8700817996
Sim;8700844292
Sim;8700884839
Sim;8700896330
Sim;8700970832
Sim;8700971642
Sim;8700993611
Sim;8701005561
Sim;8701126008
Sim;8701216341
Sim;8701235214
Sim;8701244981
Sim;8701301705
Sim;8701319230
Sim;8701376977
Sim;8701399241
Sim;8701421786
Sim;8701436384
Sim;8701436627
Sim;8701446185
Sim;8701472429
Sim;8701476840
Sim;8701488775
Sim;8701844075
Sim;8701844156
Sim;8701859854
Sim;8701860780
Sim;8701914200
Sim;8702011158
Sim;8702082330
Sim;8702100258
Sim;8702113155
Sim;8702209500
Sim;8702214695
Sim;8702266733
Sim;8702296721
Sim;8702298260
Sim;8702320703
Sim;8702466740
Sim;8702502569
Sim;8702506041
Sim;8702507870
Sim;8702508923
Sim;8702527120
Sim;8702623196
Sim;8702643898
Sim;8702655390
Sim;8702687321
Sim;8702723905
Sim;8702770733
Sim;8702788195
Sim;8702885476
Sim;8702893576
Sim;8702918315
Sim;8702933896
Sim;8702979101
Sim;8702985420
Sim;8703060144
Sim;8703162060
Sim;8703182096
Sim;8703205487
Sim;8703221334
Sim;8703235718
Sim;8703246329
Sim;8703283607
Sim;8703297071
Sim;8703317447
Sim;8703450953
Sim;8703494225
Sim;8703535193
Sim;8703536246
Sim;8703578089
Sim;8703631400
Sim;8703679861
Sim;8703730301
Sim;8703762335
Sim;8703787753
Sim;8703799336
Sim;8703891739
Sim;8703902013
Sim;8703917550
Sim;8703948510
Sim;8703961451
Sim;8703969002
Sim;8703974863
Sim;8704014910
Sim;8704020219
Sim;8704068505
Sim;8704072367
Sim;8704072600
Sim;8704090268
Sim;8704102703
Sim;8704113659
Sim;8704125070
Sim;8704136780
Sim;8704169956
Sim;8704199863
Sim;8704225708
Sim;8704229282
Sim;8704234014
Sim;8704307267
Sim;8704436407
Sim;8704555325
Sim;8704592875
Sim;8704606175
Sim;8704611926
Sim;8704613627
Sim;8704707958
Sim;8704712951
Sim;8704721861
Sim;8704725344
Sim;8704734505
Sim;8704741978
Sim;8704861523
Sim;8704869427
Sim;8704872800
Sim;8704903625
Sim;8704942876
Sim;8704981421
Sim;8705018102
Sim;8705076560
Sim;8705089204
Sim;8705102405
Sim;8705124719
Sim;8705142539
Sim;8705189500
Sim;8705216753
Sim;8705236940
Sim;8705253284
Sim;8705282624
Sim;8705308011
Sim;8705330459
Sim;8705367107
Sim;8705405807
Sim;8705424194
Sim;8705469376
Sim;8705469961
Sim;8705477123
Sim;8705533805
Sim;8705540348
Sim;8705550904
Sim;8705586763
Sim;8705660165
Sim;8705732921
Sim;8705738539
Sim;8705743451
Sim;8705760542
Sim;8705782198
Sim;8705795095
Sim;8705995930
Sim;8705996589
Sim;8706002900
Sim;8706010750
Sim;8706036635
Sim;8706050972
Sim;8706080960
Sim;8706318886
Sim;8706330746
Sim;8706347800
Sim;8706368123
Sim;8706375847
Sim;8706537847
Sim;8706542840
Sim;8706548458
Sim;8706611591
Sim;8706612059
Sim;8706641660
Sim;8706645062
Sim;8706645577
Sim;8706703798
Sim;8706708757
Sim;8706776914
Sim;8706828302
Sim;8706841325
Sim;8706855466
Não;8706891934
Sim;8706893473
Sim;8706913415
Sim;8706990835
Sim;8707002947
Sim;8707034555
Sim;8707062338
Sim;8707071086
Sim;8707107536
Sim;8707132484
Sim;8707149530
Sim;8707183550
Sim;8707281560
Sim;8707335911
Sim;8707337027
Sim;8707363966
Sim;8707375468
Sim;8707406100
Sim;8707413491
Sim;8707488157
Sim;8707506821
Sim;8707510772
Sim;8707536496
Sim;8707553587
Sim;8707606702
Sim;8707620101
Sim;8707688830
Sim;8707707991
Sim;8707717954
Sim;8707726511
Sim;8707787901
Sim;8707791925
Sim;8707802633
Sim;8707818637
Sim;8707847068
Sim;8707922884
Sim;8707944187
Sim;8708287384
Sim;8708343128
Sim;8708369194
Sim;8708375240
Sim;8708512175
Sim;8708553289
Sim;8708568049
Sim;8708581738
Sim;8708603308
Sim;8708614687
Sim;8708693293
Sim;8708803811
Sim;8708962707
Sim;8709243208
Sim;8709298525
Sim;8709337520
Sim;8709339574
Sim;8709353801
Sim;8709420770
Sim;8709565400
Sim;8709587128
Sim;8709607099
Sim;8709792805
Sim;8709810641
Sim;8709927913
Sim;8709964010
Sim;8709982850
Sim;8709992901
Sim;8710076220
Sim;8710097147
Sim;8710131698
Sim;8710221417
Sim;8710275266
Sim;8710307303
Sim;8710364790
Sim;8710402985
Sim;8710468579
Sim;8710484264
Sim;8710502777
Sim;8710516999
Sim;8710655760
Sim;8710701702
Sim;8710756523
Sim;8710828702
Sim;8710925309
Sim;8710939520
Sim;8710950923
Sim;8710967141
Sim;8711036648
Sim;8711057998
Sim;8711168471
Sim;8711198036
Sim;8711224487
Não;8711263890
Sim;8711263970
Sim;8711282843
Sim;8711367830
Sim;8711369370
Sim;8711437553
Sim;8711497963
Sim;8711629460
Sim;8711721600
Sim;8711726660
Sim;8711813474
Sim;8711861100
Sim;8711940409
Sim;8712004308
Sim;8712056022
Sim;8712113603
Sim;8712363545
Sim;8712371300
Sim;8712378496
Sim;8712689068
Sim;8712717029
Sim;8712749303
Sim;8712755460
Sim;8712789526
Sim;8712799912
Sim;8712823058
Sim;8712829331
Sim;8712890162
Sim;8712903400
Sim;8712986275
Sim;8713001418
Sim;8713011642
Sim;8713012290
Sim;8713079018
Sim;8713126970
Sim;8713130498
Sim;8713136500
Sim;8713209329
Sim;8713218581
Sim;8713276000
Sim;8713295730
Sim;8713308068
Sim;8713322729
Sim;8713525751
Sim;8713559737
Sim;8713564145
Sim;8713578529
Sim;8713711970
Sim;8713796860
Sim;8713841670
Sim;8713937863
Sim;8714069776
Sim;8714101688
Sim;8714114402
Sim;8714136040
Sim;8714214024
Sim;8714256100
Sim;8714262347
Sim;8714320053
Sim;8714453100
Sim;8714465108
Sim;8714475170
Sim;8714523914
Sim;8714539322
Sim;8714682982
Sim;8714709694
Sim;8714710609
Sim;8714795914
Sim;8714803607
Sim;8714899531
Sim;8714977869
Sim;8715020894
Sim;8715097765
Sim;8715101975
Sim;8715127770
Sim;8715133583
Sim;8715162419
Sim;8715176550
Sim;8715243095
Sim;8715261743
Sim;8715318109
Sim;8715351220
Sim;8715414671
Sim;8715415643
Sim;8715420566
Sim;8715536009
Sim;8715537676
Sim;8715678814
Sim;8715820319
Sim;8715870928
Sim;8715872203
Sim;8715880648
Sim;8715894436
Sim;8715912868
Sim;8725925105
Sim;8725976109
Sim;8726032961
Sim;8726099012
Sim;8726109425
Sim;8726122600
Sim;8726218712
Sim;8726260166
Sim;8726333066
Sim;8726367041
Sim;8726414228
Sim;8726435578
Sim;8726443082
Sim;8726561360
Sim;8726672782
Sim;8726712407
Sim;8726726203
Sim;8726761882
Sim;8726778777
Sim;8726797720
Sim;8726813270
Sim;8726863022
Não;8726863375
Sim;8726866390
Sim;8715971015
Sim;8715982726
Sim;8715982807
Sim;8716014278
Sim;8716025717
Sim;8716055039
Sim;8716073444
Sim;8716096142
Sim;8716108760
Sim;8716111397
Sim;8716141385
Sim;8716149106
Sim;8716149793
Sim;8716174712
Sim;8716175956
Sim;8716191218
Sim;8716199030
Sim;8716237730
Sim;8716254074
Sim;8716290623
Sim;8716298870
Sim;8716405625
Sim;8716486609
Sim;8716781449
Sim;8716821173
Sim;8716848888
Sim;8716850009
Sim;8716851919
Sim;8716858760
Sim;8716883446
Sim;8716884175
Sim;8716907990
Sim;8716922956
Sim;8716923766
Sim;8717093848
Sim;8717128307
Sim;8717178240
Sim;8717197031
Sim;8717283035
Sim;8717367646
Sim;8717372801
Sim;8717438683
Sim;8717459257
Sim;8717544289
Sim;8717602742
Sim;8717728258
Sim;8717872707
Sim;8717916925
Sim;8717997232
Sim;8718011403
Sim;8718017100
Sim;8718072542
Sim;8718174388
Sim;8718271669
Sim;8718344054
Sim;8718436765
Sim;8718471161
Sim;8718483178
Sim;8718536638
Sim;8718613560
Sim;8718683266
Sim;8718752845
Sim;8718797270
Sim;8718812333
Sim;8718827446
Sim;8718839967
Sim;8718866344
Sim;8718985947
Sim;8719061986
Sim;8719092431
Sim;8719225768
Sim;8719304471
Sim;8719340788
Sim;8719433522
Sim;8719507313
Sim;8719599684
Sim;8719611803
Sim;8719622090
Sim;8719645384
Sim;8719741774
Sim;8719780400
Sim;8719795866
Sim;8719862806
Sim;8719873840
Sim;8719889844
Sim;8719929226
Sim;8719939299
Sim;8719967233
Sim;8719968639
Sim;8720024622
Sim;8720100230
Sim;8720141009
Sim;8720170793
Sim;8720188307
Sim;8720403640
Sim;8720404298
Sim;8720499736
Sim;8720514638
Sim;8720580770
Sim;8720586035
Sim;8720624301
Sim;8720651201
Sim;8720664109
Sim;8720698348
Sim;8720699239
Sim;8720719604
Sim;8720731736
Sim;8720732384
Sim;8720778104
Sim;8720797249
Sim;8720798300
Sim;8720820160
Sim;8720853335
Sim;8720893477
Sim;8720915896
Sim;8720928955
Sim;8720997337
Sim;8721032262
Sim;8721065004
Sim;8721120633
Sim;8721121281
Sim;8721232946
Sim;8721250170
Sim;8721441863
Sim;8721473048
Sim;8721494398
Sim;8721499438
Sim;8721663254
Sim;8721688168
Sim;8721732329
Sim;8721745811
Sim;8721761507
Sim;8721793891
Sim;8721825920
Sim;8721843902
Sim;8721897247
Sim;8721909865
Sim;8721927170
Sim;8722000607
Sim;8722009493
Sim;8722074716
Sim;8722113630
Sim;8722175580
;8722202145
Sim;8722329307
Sim;8722466126
Sim;8722475117
Sim;8722490183
Sim;8722508147
Sim;8722625615
Sim;8722642897
Sim;8722649204
Sim;8722683658
Sim;8722709800
Sim;8722721096
Sim;8722722653
Sim;8722839259
Sim;8722850732
Sim;8722867201
Sim;8722894942
Não;8722902805
Sim;8722947906
Sim;8722951091
Sim;8723021306
Sim;8723027339
Sim;8723036672
Sim;8723038888
Sim;8723055707
Sim;8723122404
Sim;8723131071
Sim;8723143916
Sim;8723154608
Sim;8723164590
Sim;8723182148
Sim;8723229713
;8723229985
Sim;8723231530
Sim;8723280077
Sim;8723283840
Sim;8723301090
Sim;8723338504
Sim;8723359331
Sim;8723372940
Sim;8723550635
Sim;8723577835
Sim;8723579293
Sim;8723660490
Sim;8723723408
Sim;8723735252
Sim;8723753072
Sim;8723758546
Sim;8723894644
Sim;8723953403
Sim;8724119407
Sim;8724200000
Sim;8724219967
Sim;8724260762
Sim;8724297500
Sim;8724411485
Sim;8724412376
Sim;8724420204
Sim;8724519847
Sim;8724535028
Sim;8724565016
Sim;8724571504
Sim;8724647411
Sim;8724655945
Sim;8724666556
Sim;8724668680
Sim;8724806153
Sim;8724836907
Sim;8724889342
Sim;8725005006
Sim;8725110659
Sim;8725258052
Sim;8725311395
Sim;8725317083
Sim;8725329766
Sim;8725356143
Sim;8725371967
Sim;8725511645
Sim;8725524623
;8725729780
Sim;8725763962
Sim;8725797271
Sim;8725801805
Sim;8725837400
Sim;8726912090
Sim;8726915863
Sim;8726920190
Sim;8726937166
Sim;8726998629
Sim;8727044408
Sim;8727121330
Sim;8727134407
Sim;8727305066
Sim;8727336883
Sim;8727403661
Sim;8727409600
Sim;8727443027
Sim;8727500780
Sim;8727587290
Sim;8727717178
Sim;8727826465
Sim;8727940756
Sim;8727956083
Sim;8727981002
Sim;8727998320
Sim;8727999130
Sim;8728157222
Sim;8728166051
Sim;8728233697
Sim;8728240634
Sim;8728286030
Sim;8728289307
Sim;8728289803
Sim;8728389514
Sim;8728499298
Sim;8728521218
Sim;8728530802
Sim;8728553845
Sim;8728557670
Sim;8728590104
Sim;8728621603
Sim;8728630858
Sim;8728673905
Sim;8728736761
Sim;8728740521
Sim;8728746210
Sim;8728786866
Sim;8728821440
Sim;8728830865
Sim;8728837878
Sim;8728854969
Sim;8728876342
Sim;8728987411
Sim;8729027497
Sim;8729028469
Sim;8729066123
Sim;8729243513
Sim;8729251290
Sim;8729384680
Sim;8729394139
Sim;8729410002
Sim;8729433215
Sim;8729489865
Sim;8729517745
Sim;8729530253
Sim;8729536618
Sim;8729600480
Sim;8729610443
Sim;8729631955
Sim;8729658136
Sim;8729662834
Sim;8729700604
Sim;8729785677
Sim;8729872723
Sim;8729930863
Sim;8730065500
Sim;8730101166
Sim;8730111803
Sim;8730114900
Sim;8730134684
Sim;8730187966
Sim;8730379520
Sim;8730488141
Sim;8730502586
Sim;8730754550
Sim;8730769744
Sim;8730789770
Sim;8730824788
Sim;8730830249
Sim;8730844622
Sim;8730883288
Sim;8730883954
Sim;8730947278
Sim;8730975301
Sim;8731029914
Sim;8731100058
Sim;8731184804
Sim;8731279945
Sim;8731365272
Sim;8731396402
Sim;8731436471
Sim;8731474802
Sim;8731574866
Sim;8731728685
Sim;8731842704
Sim;8731903193
Sim;8731905056
Sim;8731913741
Sim;8732009348
Sim;8732021399
Sim;8732150440
Sim;8732162375
Sim;8732226799
Sim;8732261004
Sim;8732633084
Sim;8732664478
Sim;8732665440
Sim;8732679904
Sim;8732682026
Sim;8732730365
Sim;8732735758
Sim;8732745800
Sim;8732777167
Sim;8732829060
Sim;8732848013
Sim;8732913010
Sim;8732931506
Sim;8732951027
Sim;8732952503
Sim;8732966997
Sim;8733022810
Sim;8733046590
Sim;8733084505
Sim;8733123250
Sim;8733160619
Sim;8733193894
Sim;8733240647
Sim;8733245606
Sim;8733262020
Sim;8733269203
Sim;8733282641
Sim;8733288410
Sim;8733335516
Sim;8733379998
Sim;8733409226
Sim;8733434840
Sim;8733456810
Sim;8733458863
;8733523193
Sim;8733692548
Sim;8733714533
Sim;8733715777
Sim;8733734992
Sim;8733797056
Sim;8733853223
Sim;8733870900
Sim;8733933413
Sim;8734041222
Sim;8734064354
Sim;8734190902
Sim;8734192433
Sim;8734196005
Sim;8734381678
Sim;8734439854
Sim;8734481036
Sim;8734585915
Sim;8734676635
Sim;8734779019
Sim;8734807160
Sim;8734857346
Sim;8734877290
Sim;8734896759
Sim;8735088230
Sim;8735110694
Sim;8735168854
Sim;8735188375
Sim;8735226641
Sim;8735275855
Sim;8735317523
Sim;8735325623
Sim;8735358203
Sim;8735368195
Sim;8735453389
Sim;8735486040
Sim;8735629843
Sim;8735697768
Sim;8735749075
Sim;8735871032
Sim;8735877235
Sim;8735937742
Sim;8735959711
Sim;8736004014
Sim;8736018740
Sim;8736019046
Sim;8736067440
Sim;8736127523
Sim;8736130907
Sim;8736147630
Sim;8736181498
Sim;8736297445
Sim;8736326569
Sim;8736384330
Sim;8736400980
Sim;8736404381
Sim;8736407216
Sim;8736415669
Sim;8736452270
Sim;8736544477
Sim;8736573736
Sim;8736601101
Sim;8736631957
Sim;8736635600
Sim;8736642304
Sim;8736663050
Sim;8736715034
Sim;8736811343
Sim;8736834041
Sim;8736847020
Sim;8736962554
Sim;8737127810
Sim;8737164937
Sim;8737187473
Sim;8737190504
Sim;8737228846
Sim;8737242750
Sim;8737294989
Sim;8737312634
Sim;8737364782
Sim;8737409980
Sim;8737486381
Sim;8737590790
Sim;8737621696
Sim;8737630334
Sim;8737678884
Sim;8737681753
Sim;8737761196
Sim;8737766821
Sim;8737795767
Sim;8746818120
Sim;8746822313
Sim;8746839046
Sim;8746841962
Sim;8746854193
Sim;8746902775
Sim;8746904395
Sim;8746942645
Sim;8746967710
Sim;8747089237
Sim;8747157763
Sim;8747164204
Sim;8747254106
Sim;8747313560
Sim;8747314532
Sim;8747319178
Sim;8737799320
Sim;8737833448
Sim;8737847317
Sim;8737862030
Sim;8737873903
Sim;8737924834
Sim;8737957686
Sim;8738032210
Sim;8738033968
Sim;8738056828
Sim;8738127431
Sim;8738268841
Sim;8738300915
Sim;8738309548
Sim;8738314037
Sim;8738362350
Sim;8738450054
Sim;8738663988
Sim;8738712350
Sim;8738799375
Sim;8738823934
Sim;8738841320
Sim;8738978709
Sim;8738983540
Sim;8739027937
Sim;8739050599
Sim;8739114821
Sim;8739255212
Sim;8739273890
Sim;8739404072
Sim;8739494470
Sim;8739671607
Sim;8739695298
Sim;8739772209
Sim;8739814050
Sim;8739882306
Sim;8739888410
Sim;8739980650
Sim;8739991342
Sim;8740014800
Sim;8740036600
Sim;8740077128
Sim;8740094995
Sim;8740116476
Sim;8740225682
Sim;8740319580
Sim;8740533409
Sim;8740535363
Sim;8740574342
Sim;8740574504
Sim;8740636208
Sim;8740652750
Sim;8740655695
Sim;8740664686
Sim;8740873765
Sim;8741008952
Sim;8741016114
Sim;8741092724
Sim;8741150511
;8741221710
Sim;8741234294
Sim;8741243366
Sim;8741256000
Sim;8741372336
Sim;8741452283
Sim;8741522320
Sim;8741601890
;8741640608
Sim;8741654153
Sim;8741662920
Sim;8741694023
Sim;8741701925
Sim;8741734777
Sim;8741833759
Sim;8741847628
Sim;8741911148
Sim;8741943775
Sim;8741955781
Sim;8741980700
Sim;8741994418
Sim;8742002702
Sim;8742009111
Sim;8742029066
Sim;8742036003
Sim;8742043565
Sim;8742062608
Sim;8742078784
Sim;8742104025
Sim;8742112982
Sim;8742128986
Sim;8742153905
Sim;8742166560
Sim;8742170753
Sim;8742186080
Sim;8742187052
Sim;8742270626
Sim;8742313880
Sim;8742317100
Sim;8742319226
Sim;8742332753
Sim;8742360374
Sim;8742395593
Sim;8742402557
Sim;8742511410
Sim;8742565774
Sim;8742580064
Sim;8742604699
Sim;8742608767
Sim;8742643597
Sim;8742651425
Sim;8742763061
Sim;8742766168
;8742790891
Sim;8742793050
Sim;8742801419
Sim;8742808189
Sim;8742857554
Sim;8742897343
Sim;8742917395
Sim;8743050204
Sim;8743070078
Sim;8743082084
Sim;8743151744
Sim;8743222358
Sim;8743468861
Sim;8743487220
Sim;8743505066
Sim;8743521509
Sim;8743539807
Sim;8743597084
Sim;8743613209
Sim;8743648177
Sim;8743649220
Sim;8743676979
Sim;8743739563
Sim;8743768660
Sim;8743782221
Sim;8743795986
Sim;8743798144
Sim;8743819834
Sim;8743834043
Sim;8743841414
Sim;8743885543
Não;8743999395
Sim;8744020180
Sim;8744037821
Sim;8744048351
Sim;8744107463
Sim;8744120648
Sim;8744141645
Sim;8744171986
Sim;8744176864
Sim;8744181868
Sim;8744282540
Sim;8744324480
Sim;8744375638
Sim;8744382502
Sim;8744396988
Sim;8744406290
Sim;8744452560
Sim;8744477988
Sim;8744500556
Sim;8744506406
Sim;8744524498
Sim;8744542208
Sim;8744572620
Sim;8744584636
Sim;8744651848
Sim;8744655240
Não;8744875444
Sim;8744882068
Sim;8744936095
Sim;8744941927
Sim;8744954158
Sim;8744966407
Sim;8744967136
Sim;8744992084
Sim;8745017689
Sim;8745069484
Sim;8745102287
Sim;8745130493
Sim;8745148945
Sim;8745177023
Sim;8745316244
Sim;8745330824
Sim;8745367825
Sim;8745467455
Sim;8745500762
Sim;8745551162
Sim;8745563179
Sim;8745611599
Sim;8745616205
Sim;8745655618
Sim;8745661502
Sim;8745677859
Sim;8745683581
Sim;8745694273
Sim;8745696721
Sim;8745724369
Sim;8745753466
Sim;8745782130
Sim;8745850909
Sim;8745855463
Sim;8745859108
Sim;8745890102
Sim;8745894442
Sim;8745908508
Sim;8745911045
Sim;8745965307
Sim;8746006346
Sim;8746010963
Sim;8746047026
Sim;8746084495
Sim;8746115986
Sim;8746119540
Sim;8746135405
Sim;8746153217
Sim;8746182314
Sim;8746186654
Sim;8746231463
Sim;8746258230
Sim;8746262938
Sim;8746270361
Sim;8746324208
Sim;8746324712
Sim;8746331506
Sim;8746347178
Sim;8746389504
Sim;8746433848
Sim;8746436510
Sim;8746529799
Sim;8746560106
Sim;8746600507
Sim;8746617060
Sim;8746720405
Sim;8746779710
Sim;8746804846
Sim;8747329211
Sim;8747342749
Sim;8747342900
Sim;8747355484
Sim;8747370874
Sim;8747377887
Sim;8747401931
Sim;8747424478
Sim;8747436484
Sim;8747450045
Sim;8747466804
Sim;8747480971
Sim;8747514892
Sim;8747533684
Sim;8747571187
Sim;8747574879
Sim;8747575506
Sim;8747597496
Sim;8747607637
Sim;8747631503
Sim;8747641495
Sim;8747674741
Sim;8747684623
Sim;8747712775
Sim;8747716096
Sim;8747737840
Sim;8747768800
Sim;8747781742
Sim;8747783443
Sim;8747841311
Sim;8747848324
Sim;8747850140
Sim;8747868198
Sim;8747878827
Sim;8747879556
Sim;8747889608
Sim;8747912600
Não;8747915102
Sim;8747949007
Sim;8748941905
Sim;8748972037
Sim;8748978230
Sim;8749020102
Sim;8749035304
Sim;8749056050
Sim;8749075357
Sim;8749091204
Sim;8749128140
Sim;8749184210
Sim;8749184644
Sim;8749193805
Sim;8749211200
Sim;8749212010
Sim;8749214810
Sim;8749225502
Sim;8749277812
Sim;8749279785
Sim;8749280449
Sim;8749330055
Sim;8749353691
Sim;8749419978
Sim;8749446789
Sim;8749469568
Sim;8749537580
Sim;8749544608
Sim;8749594540
Sim;8749692208
Sim;8749719181
Sim;8749756893
Sim;8749773399
Sim;8749787187
Sim;8749794710
Sim;8749827235
Sim;8749872885
Sim;8749883305
Sim;8749896474
Sim;8749915797
Sim;8749917226
Sim;8749970704
Sim;8749984411
Sim;8750015133
Sim;8750045040
Sim;8750178601
Sim;8750198033
Sim;8750209175
Sim;8750231006
Sim;8750260529
Sim;8750269666
Sim;8750282921
Sim;8750303279
Sim;8750312936
Sim;8750318462
Sim;8750333348
Sim;8750335120
Sim;8751016150
Sim;8751024926
Sim;8751032600
Sim;8751048191
Sim;8751051737
Sim;8751052466
Sim;8751081130
Sim;8751084589
Sim;8751089386
Sim;8751143500
Sim;8751176351
Sim;8751183994
Sim;8751194767
Sim;8751212170
Sim;8751223376
Sim;8751247046
Sim;8751249332
Sim;8751254174
Sim;8751312808
Sim;8751315068
Sim;8751316200
Sim;8751331004
Sim;8751331772
Sim;8751336570
Sim;8751393964
Sim;8751408074
Sim;8751430916
Sim;8751441870
Sim;8751454696
Sim;8751458250
Sim;8751478366
Sim;8751487195
Sim;8751500043
Sim;8751523256
Sim;8751524902
Sim;8751555107
Sim;8751569590
Sim;8751571579
Sim;8751580802
Sim;8751633787
Sim;8751636700
Sim;8751676753
Sim;8751680513
Sim;8751693410
Sim;8751698480
Sim;8751701294
Sim;8751734702
Sim;8751785293
Sim;8751815621
Sim;8751818213
Sim;8751833522
Sim;8751852314
Sim;8751859084
Sim;8751898063
Sim;8751964384
Sim;8751977958
Sim;8751983176
Sim;8752028887
Sim;8752111008
Sim;8752112918
Sim;8752152626
Sim;8752175243
Sim;8752197050
Sim;8752219550
Sim;8752230368
Sim;8752236218
Sim;8752271633
Sim;8752284964
Sim;8752308812
Sim;8752311015
Sim;8752314030
Sim;8752373045
Sim;8752387429
Sim;8752390136
Sim;8752407390
Sim;8752422780
Sim;8752573303
Sim;8752586030
Sim;8752662829
Sim;8752703606
Sim;8752724875
Sim;8752730417
Sim;8752772500
Sim;8752782808
Sim;8752792366
Sim;8752798135
Sim;8752802698
Sim;8752839001
Sim;8752860701
Sim;8752897893
Sim;8752921352
Sim;8752947580
Sim;8752977226
Sim;8752994589
Sim;8752999629
Sim;8753037731
Sim;8753071166
Sim;8753099257
Sim;8753144813
Sim;8753149106
Sim;8753181344
Sim;8753214374
Sim;8753223101
Sim;8753334604
Sim;8753367286
Sim;8753370902
Sim;8753413571
Sim;8753432010
Sim;8753434064
Sim;8753478940
Sim;8753509331
Sim;8753520068
Sim;8753535170
Sim;8753618700
Sim;8753634748
Sim;8753658841
Sim;8753691113
Sim;8753727088
Sim;8753735773
Sim;8753791096
Sim;8753807359
Sim;8753824105
Sim;8753892526
Sim;8753929705
Sim;8753944933
Sim;8753949650
Sim;8753981979
Sim;8753997891
Sim;8754015898
Sim;8754019613
Sim;8754028108
Sim;8754036895
Sim;8754039215
Sim;8754040574
Sim;8754075106
Sim;8754091136
Sim;8754107741
Sim;8754186943
Sim;8754188210
Sim;8754196663
Sim;8754215129
Sim;8754223300
Sim;8754231167
Sim;8754237602
Sim;8754296293
Sim;8754322120
Sim;8754335299
Sim;8754350336
Sim;8754352622
Sim;8754357004
Sim;8754369355
Sim;8754407117
Sim;8754441307
Não;8754577039
Sim;8754627400
Sim;8754673771
Sim;8754687217
Sim;8754695902
Sim;8754723973
Não;8754728770
Sim;8754799520
Sim;8754848598
Sim;8754905494
Sim;8754932386
Sim;8754942420
Sim;8754950287
Sim;8754964407
Sim;8754968658
Sim;8755001882
Sim;8755011330
Sim;8755047955
Sim;8755080227
Sim;8755086772
Sim;8755131158
Sim;8755302904
Sim;8755353991
Sim;8755364098
Sim;8755382665
Sim;8755384013
Sim;8755409610
Sim;8755417205
Sim;8755418104
Sim;8755449590
Sim;8755487416
Sim;8755494200
Sim;8755593879
Sim;8755610986
Sim;8755641270
Sim;8755657354
Sim;8755661890
Sim;8755709508
Sim;8755711316
Sim;8755729282
Sim;8755735096
Sim;8755739326
Sim;8755742971
Sim;8755809200
Sim;8755818625
Sim;8755840558
Sim;8755892353
Sim;8755943012
Sim;8755947603
Sim;8755998267
Sim;8756005903
Sim;8756053894
Sim;8756071523
Sim;8756118260
Sim;8756145314
Sim;8756175655
Sim;8756188129
Sim;8756210663
Sim;8756272421
Sim;8756293348
Sim;8756315090
Sim;8756331533
Sim;8756340796
Sim;8756345674
Sim;8756365942
Sim;8756374186
Sim;8756377797
Sim;8756386273
Sim;8756397712
Sim;8756401922
Sim;8756411219
Sim;8756451270
Sim;8756497180
Sim;8756554834
Sim;8756597649
Sim;8756620055
Sim;8756657803
Sim;8756744455
Sim;8756749686
Sim;8756751907
Sim;8756817860
Sim;8756828128
Sim;8756831005
Sim;8756834870
Sim;8756839243
Sim;8756861842
Sim;8756944209
Sim;8756954697
Sim;8757011087
Sim;8757013616
Sim;8757026866
Sim;8757031274
Sim;8757035342
