cod_familiar_fam;qtd_comodos_domic_fam
8198464220;4.0
8198512136;2.0
8198542639;3.0
8198569758;3.0
8198592148;3.0
8198616691;3.0
8198663347;3.0
8198720677;4.0
8198733493;3.0
8198734708;3.0
8198755705;2.0
8198767550;4.0
8198771077;3.0
8198780815;4.0
8198784721;3.0
8198837515;4.0
8198871888;3.0
8198997202;3.0
8199010088;3.0
8199026758;5.0
8199040157;3.0
8199071893;3.0
8199085410;2.0
8199111437;5.0
8199134720;2.0
8199143800;4.0
8199173386;7.0
8199212039;2.0
8199230878;4.0
8199291664;4.0
8199293950;2.0
8199303000;4.0
8199338997;3.0
8199360909;5.0
8199369604;5.0
8199385138;3.0
8199397730;3.0
8199449390;4.0
8199532610;4.0
8199571780;5.0
8199720107;3.0
8199743824;3.0
8199747579;5.0
8199773308;4.0
8199787368;5.0
8199814780;5.0
8199857919;3.0
8199888474;4.0
8199915463;3.0
8199944994;5.0
8199960760;2.0
8199976926;5.0
8199995556;4.0
8200007600;3.0
8200050530;3.0
8200070565;5.0
8200072002;3.0
8200085163;3.0
8200089665;4.0
8200202496;4.0
8200223655;3.0
8200242285;2.0
8200245462;3.0
8200260348;5.0
8200266974;6.0
8200268160;3.0
8200299040;3.0
8200310035;3.0
8200333752;4.0
8200343804;4.0
8200348946;3.0
8200361020;4.0
8200384900;5.0
8200420809;5.0
8200437450;8.0
8200445801;8.0
8200663469;4.0
8200669742;4.0
8200687058;2.0
8200700330;2.0
8200801012;3.0
8200824810;5.0
8200841901;3.0
8200852270;2.0
8200915450;3.0
8200922820;3.0
8200934080;3.0
8200946177;3.0
8200954277;3.0
8200955168;6.0
8200980006;2.0
8201007069;3.0
8201008111;3.0
8201055209;4.0
8201060202;2.0
8201136209;4.0
8201155505;3.0
8201175522;3.0
8201209524;4.0
8201231538;4.0
8201235606;3.0
8201262255;2.0
8201273885;4.0
8201288211;3.0
8201414535;3.0
8201428161;4.0
8201450418;4.0
8201487095;3.0
8201487680;3.0
8201497805;2.0
8201588797;3.0
8201618459;2.0
8201666186;5.0
8201692004;5.0
8201693744;4.0
8201713877;4.0
8201723325;3.0
8201783905;2.0
8201798929;3.0
8201803272;5.0
8201807936;3.0
8201812425;2.0
8201819780;3.0
8201856805;4.0
8201863097;4.0
8201925386;2.0
8201958551;2.0
8202127840;3.0
8202131790;3.0
8202157161;3.0
8202170699;5.0
8202211042;
8202215382;3.0
8202233950;3.0
8202235650;5.0
8202261147;4.0
8202288851;4.0
8202301700;1.0
8202321220;4.0
8202439221;2.0
8202504490;3.0
8202522048;2.0
8202536502;3.0
8202545099;2.0
8202570280;3.0
8202615054;4.0
8202647924;4.0
8202650208;2.0
8202653576;4.0
8202656320;3.0
8202672520;3.0
8202708060;4.0
8202744105;5.0
8202780250;8.0
8202800030;3.0
8202837030;3.0
8202840171;2.0
8202852340;3.0
8202923387;3.0
8202967163;3.0
8202967830;6.0
8203004113;5.0
8203018092;4.0
8203024491;5.0
8203038522;4.0
8203090524;3.0
8203098185;3.0
8203134831;2.0
8203169708;4.0
8203196438;4.0
8203222536;4.0
8203233228;5.0
8203318134;5.0
8203375103;3.0
8203410960;4.0
8203420095;5.0
8203446302;2.0
8203579280;3.0
8203589677;1.0
8203605389;3.0
8203632009;3.0
8203665365;3.0
8203671411;3.0
8203692095;3.0
8203845428;3.0
8203853528;6.0
8203865020;4.0
8203898114;5.0
8203912125;4.0
8203915817;4.0
8203940250;2.0
8203956092;5.0
8204030754;3.0
8204034156;4.0
8204051247;3.0
8204084170;4.0
8204098472;2.0
8204115903;4.0
8204151543;4.0
8204164440;3.0
8204165331;3.0
8204213328;2.0
8204248890;4.0
8204315910;4.0
8204338457;2.0
8204411634;3.0
8204415974;3.0
8204431406;4.0
8204493770;2.0
8204509952;3.0
8204510373;3.0
8204510969;6.0
8204520174;4.0
8204558309;3.0
8204569696;6.0
8204570007;3.0
8204624700;2.0
8204632215;4.0
8204648642;5.0
8204653050;3.0
8204700660;3.0
8204761538;3.0
8204784155;3.0
8204795785;3.0
8204811225;4.0
8204824041;3.0
8204895577;1.0
8204967071;3.0
8204986378;2.0
8205076529;3.0
8205101493;6.0
8205104590;5.0
8205110808;5.0
8205111022;3.0
8205142092;5.0
8205146322;5.0
8206051589;5.0
8206059059;3.0
8206064486;3.0
8206075330;4.0
8206153900;4.0
8206163549;5.0
8206165916;3.0
8206190864;2.0
8206204598;2.0
8206250786;5.0
8206313966;5.0
8206318410;6.0
8206371494;3.0
8206430334;3.0
8206478299;3.0
8206490078;4.0
8206491554;3.0
8206503749;4.0
8206511334;3.0
8206527419;5.0
8206614222;3.0
8206655255;3.0
8206681256;5.0
8206697683;3.0
8206724915;4.0
8206757848;4.0
8206776559;3.0
8206918280;
8206932194;3.0
8206966250;5.0
8206968709;5.0
8207035161;3.0
8207055006;
8207056916;3.0
8207072105;3.0
8207083131;4.0
8207123290;
8207165707;
8207262494;3.0
8207263385;2.0
8207277840;3.0
8207294779;3.0
8207296550;4.0
8207298332;3.0
8207302038;5.0
8207328185;5.0
8207373059;1.0
8207427167;5.0
8207473002;4.0
8207474912;4.0
8207480645;8.0
8207508590;2.0
8207513837;6.0
8207521007;4.0
8207653256;3.0
8207663480;3.0
8207673877;3.0
8207727047;4.0
8207728876;3.0
8207753803;3.0
8207766611;3.0
8207781920;4.0
8207802430;6.0
8207829044;
8207880821;4.0
8207908858;5.0
8207947837;2.0
8207949961;3.0
8208016829;3.0
8208018791;4.0
8208027600;4.0
8208056618;3.0
8208067814;3.0
8208074942;2.0
8208079154;2.0
8208089974;4.0
8208153222;3.0
8208181609;3.0
8208226556;2.0
8208266264;4.0
8208267406;2.0
8208295361;3.0
8208295957;4.0
8208301272;5.0
8208313360;4.0
8208377252;5.0
8208399302;5.0
8208420441;3.0
8208437689;2.0
8208462608;3.0
8208483796;2.0
8208518255;4.0
8208585106;3.0
8208637777;3.0
8208956368;4.0
8208962767;5.0
8209014587;4.0
8209023225;3.0
8209025430;2.0
8209060260;3.0
8209092200;6.0
8209134485;3.0
8209163230;4.0
8209171925;1.0
8209258451;5.0
8209286587;4.0
8209310208;5.0
8209351907;6.0
8209368630;3.0
8209393740;3.0
8209429280;4.0
8209476289;2.0
8209489933;2.0
8209492721;1.0
8209493884;3.0
8209505807;3.0
8209563920;4.0
8209613456;4.0
8209621041;6.0
8209655531;3.0
8209656260;4.0
8209659286;4.0
8209687816;3.0
8209737260;5.0
8209746090;5.0
8209746847;3.0
8209753622;3.0
8209755595;3.0
8209764403;3.0
8209787799;3.0
8209805100;5.0
8209811177;3.0
8209820672;3.0
8209849816;5.0
8209852019;4.0
8209853929;4.0
8209869680;2.0
8209874411;3.0
8209875574;3.0
8209893637;3.0
8209896067;2.0
8209900609;6.0
8209914570;4.0
8209969390;3.0
8210080997;5.0
8210091417;5.0
8210094009;3.0
8210115022;2.0
8210230042;5.0
8210232681;3.0
8210383892;3.0
8210384198;3.0
8210411349;4.0
8210450751;7.0
8210462687;3.0
8210475665;2.0
8210520717;4.0
8210549880;4.0
8210624415;3.0
8210648608;4.0
8210687336;4.0
8210730444;5.0
8210840380;3.0
8210892347;4.0
8210925296;6.0
8210943197;6.0
8211001497;2.0
8211050609;3.0
8211129370;3.0
8211130386;4.0
8211145227;5.0
8211170507;5.0
8211186845;3.0
8211201828;6.0
8211239710;4.0
8211261308;3.0
8211273659;3.0
8211297671;4.0
8211302268;3.0
8211304554;1.0
8211327503;2.0
8211342308;4.0
8211371588;2.0
8211378167;3.0
8211403617;3.0
8211455927;5.0
8211503913;3.0
8211527260;2.0
8211551055;3.0
8211553503;5.0
8211678985;2.0
8211681269;3.0
8211691906;2.0
8211710382;5.0
8211740613;4.0
8211767228;4.0
8211828030;5.0
8211854546;4.0
8211863960;3.0
8211879298;4.0
8211915510;3.0
8211957191;4.0
8212038432;4.0
8212064000;4.0
8212072533;4.0
8212143490;4.0
8212152723;3.0
8212309053;5.0
8212355160;4.0
8212360407;4.0
8212429628;5.0
8212443299;5.0
8212487075;3.0
8212489523;3.0
8212540650;3.0
8212553477;4.0
8212564754;3.0
8212579786;3.0
8212603407;3.0
8212714829;5.0
8212717330;5.0
8212802019;4.0
8212844870;3.0
8212862500;4.0
8212867226;3.0
8212892506;3.0
8212909328;2.0
8212929787;5.0
8212930017;5.0
8212960510;4.0
8212983560;3.0
8213007921;3.0
8213022807;4.0
8213083008;6.0
8213104706;5.0
8213118324;4.0
8213240715;3.0
8213257529;6.0
8213259653;4.0
8213267672;2.0
8213372891;5.0
8213385950;3.0
8213389271;3.0
8213398858;3.0
8213410068;2.0
8213440056;4.0
8213441290;5.0
8213450795;2.0
8213464079;4.0
8213503902;5.0
8213550315;3.0
8213564375;3.0
8213571827;5.0
8213622405;4.0
8213730640;5.0
8213733150;7.0
8213746139;4.0
8213799330;3.0
8213805321;4.0
8213824113;4.0
8213900235;2.0
8213906942;4.0
8213911270;3.0
8213948190;2.0
8213976215;2.0
8214005507;5.0
8214016371;2.0
8214017777;3.0
8214035163;2.0
8214079020;8.0
8214119855;4.0
8214149843;3.0
8214218241;5.0
8214242703;3.0
8214245567;4.0
8214273340;4.0
8214294770;3.0
8214314046;2.0
8214341957;3.0
8214342767;4.0
8214366356;2.0
8214428050;5.0
8214438799;4.0
8214451035;2.0
8214459443;3.0
8214492815;4.0
8214507863;3.0
8214536022;4.0
8214540488;4.0
8214544807;3.0
8214552060;4.0
8214593689;4.0
8214606179;3.0
8214638615;3.0
8214675227;5.0
8214690293;5.0
8214691931;2.0
8214722080;3.0
8214737354;3.0
8214750610;3.0
8214754607;5.0
8214777143;3.0
8214777810;5.0
8214861012;2.0
8214862841;3.0
8214924464;5.0
8215010385;3.0
8215023282;5.0
8215088490;3.0
8215119395;3.0
8215123589;4.0
8215142613;5.0
8215245854;3.0
8215311580;5.0
8215315496;4.0
8215471005;4.0
8215530702;4.0
8215540007;3.0
8215542808;3.0
8215546897;4.0
8215553915;3.0
8215565840;2.0
8215581889;5.0
8215621007;4.0
8215673490;4.0
8215694578;5.0
8215705600;2.0
8215715834;5.0
8215720757;3.0
8215765424;3.0
8215787401;3.0
8215794602;3.0
8215822320;3.0
8215837867;4.0
8215874550;8.0
8215891993;3.0
8215905960;3.0
8215917704;3.0
8215959202;5.0
8215959385;3.0
8215971750;3.0
8215993990;4.0
8216047835;2.0
8216053800;6.0
8216095058;5.0
8216107595;5.0
8216160640;3.0
8216169868;5.0
8216171765;3.0
8216181809;3.0
8216184409;5.0
8216242964;4.0
8216251289;3.0
8216280386;3.0
8216287399;4.0
8216294174;10.0
8216305710;4.0
8216334222;5.0
8216410182;5.0
8216441061;3.0
8216447698;5.0
8216533500;3.0
8216550359;3.0
8216553617;3.0
8216565461;4.0
8216578792;3.0
8216580266;3.0
8216590903;5.0
8216606249;3.0
8223803313;4.0
8223806681;4.0
8223826364;3.0
8223862328;3.0
8223862913;2.0
8223873281;4.0
8223883597;3.0
8223896907;3.0
8223918056;3.0
8223930501;3.0
8223991217;5.0
8224014959;3.0
8224025721;5.0
8224026612;3.0
8224035107;3.0
8224036251;5.0
8224054071;4.0
8224095266;2.0
8224147916;2.0
8224166970;4.0
8224180379;4.0
8224200663;3.0
8224233081;3.0
8224354970;5.0
8224394417;3.0
8224401057;3.0
8224426637;3.0
8224460738;1.0
8224471004;4.0
8224478009;3.0
8224484165;3.0
8224495442;6.0
8224495604;4.0
8224580121;
8224595315;4.0
8224606619;5.0
8224625915;5.0
8224660745;5.0
8224704890;2.0
8224731197;3.0
8224768783;3.0
8224770923;5.0
8224772110;3.0
8224952010;2.0
8224965937;5.0
8225024028;5.0
8225075951;5.0
8216611242;3.0
8216637802;3.0
8216642717;4.0
8216665849;3.0
8216675992;4.0
8216689780;5.0
8216709560;1.0
8216712006;3.0
8216721340;4.0
8216762704;3.0
8216777132;6.0
8216783701;10.0
8216796439;2.0
8216814275;3.0
8216877609;2.0
8216919379;3.0
8216919450;3.0
8216925425;3.0
8216929331;4.0
8216956657;3.0
8216988427;3.0
8217020337;2.0
8217038970;3.0
8217056285;2.0
8217093644;4.0
8217098441;3.0
8217103208;5.0
8217112703;4.0
8217148139;3.0
8217177821;5.0
8217194670;5.0
8217200076;3.0
8217227438;2.0
8217248192;4.0
8217256101;3.0
8217269866;7.0
8217293147;3.0
8217321884;2.0
8217361320;3.0
8217374490;2.0
8217397945;3.0
8217411107;3.0
8217587302;2.0
8217597952;3.0
8217608822;2.0
8217623201;4.0
8217626057;3.0
8217645191;4.0
8217647992;3.0
8217666784;3.0
8217695024;4.0
8217702411;3.0
8217725381;3.0
8217777420;3.0
8217823120;3.0
8217829403;4.0
8217836884;3.0
8217839123;2.0
8217893250;4.0
8217914788;4.0
8217919909;4.0
8217964106;3.0
8217981469;4.0
8217987904;3.0
8218026401;5.0
8218163492;5.0
8218164030;3.0
8218223304;3.0
8218261745;2.0
8218347623;4.0
8218438939;3.0
8218478213;2.0
8218502530;4.0
8218515607;4.0
8218535624;5.0
8218544704;5.0
8218563679;3.0
8218571345;3.0
8218598111;4.0
8218600469;5.0
8218654470;7.0
8218750436;3.0
8218771000;3.0
8218812482;3.0
8218872116;5.0
8218873864;3.0
8219125853;4.0
8219126310;4.0
8219189827;4.0
8219257920;2.0
8219260475;3.0
8219288566;5.0
8219381507;3.0
8219414537;3.0
8219466413;2.0
8219527811;4.0
8219548223;4.0
8219556323;3.0
8219669012;3.0
8219671696;5.0
8219682892;4.0
8219730102;3.0
8219776609;3.0
8219815523;3.0
8219856122;5.0
8219860740;5.0
8219882204;5.0
8219900717;2.0
8219905433;3.0
8219950145;3.0
8219953080;1.0
8219979046;3.0
8219983400;4.0
8219990872;2.0
8220025409;2.0
8220033762;4.0
8220070706;5.0
8220101601;4.0
8220118326;3.0
8220152427;4.0
8220154390;3.0
8220165243;4.0
8220223707;3.0
8220240555;4.0
8220286970;4.0
8220321989;3.0
8220329025;3.0
8220341408;3.0
8220347864;3.0
8220406038;3.0
8220407514;3.0
8220409134;3.0
8220420618;4.0
8220436530;5.0
8220455241;1.0
8220455594;4.0
8220501537;3.0
8220516135;4.0
8220527250;4.0
8220529032;3.0
8220537647;4.0
8220538376;6.0
8220556196;3.0
8220634090;4.0
8220756799;5.0
8220756870;3.0
8220783257;4.0
8220857803;6.0
8220905468;3.0
8220989203;3.0
8220992840;4.0
8221077089;3.0
8221201944;4.0
8221259276;4.0
8221262730;3.0
8221318620;3.0
8221327450;4.0
8221360236;5.0
8221443875;6.0
8221456187;
8221522155;4.0
8221535729;4.0
8221543667;3.0
8221559903;3.0
8221593923;3.0
8221617458;3.0
8221768073;3.0
8221856100;3.0
8221857092;3.0
8221891860;3.0
8221926329;3.0
8221942103;4.0
8221942448;3.0
8221949299;4.0
8221961310;5.0
8222007084;3.0
8222025066;4.0
8222039016;4.0
8222047116;10.0
8222061887;4.0
8222075080;2.0
8222076728;4.0
8222095358;2.0
8222101501;3.0
8222108786;2.0
8222134000;3.0
8222143778;4.0
8222171801;3.0
8222442686;3.0
8222496859;2.0
8222538101;3.0
8222581457;3.0
8222619101;4.0
8222671600;3.0
8222734709;5.0
8222760033;4.0
8222764454;3.0
8222881841;5.0
8222890751;4.0
8222914448;5.0
8222952021;5.0
8222989707;2.0
8223037360;4.0
8223160137;3.0
8223205416;2.0
8223221535;5.0
8223239663;4.0
8223256240;2.0
8223299305;3.0
8223370530;3.0
8223372401;3.0
8223379244;5.0
8223401789;2.0
8223428636;3.0
8223479702;2.0
8223513234;5.0
8223574020;5.0
8223574101;5.0
8223636581;4.0
8223652439;4.0
8223659018;4.0
8223659107;3.0
8223660709;
8223675641;4.0
8223695405;3.0
8223705060;3.0
8223772841;3.0
8223793415;3.0
8223798131;3.0
8225089073;5.0
8225166248;2.0
8225167309;3.0
8225202066;3.0
8225210670;4.0
8225215982;1.0
8225244303;3.0
8225342232;3.0
8225364392;4.0
8225376218;2.0
8225424395;3.0
8225440404;5.0
8225445040;3.0
8225503007;5.0
8225522214;6.0
8225540891;2.0
8225541782;6.0
8225544102;3.0
8225573129;3.0
8225624211;3.0
8225628128;5.0
8225635418;5.0
8225649478;3.0
8225659198;4.0
8225679709;5.0
8225705300;3.0
8225729820;3.0
8225740556;5.0
8225761049;2.0
8225782046;3.0
8225806913;2.0
8225832086;3.0
8225836820;3.0
8225837045;5.0
8225869087;4.0
8225873785;3.0
8225904842;3.0
8225929837;5.0
8225934245;5.0
8225985664;5.0
8225987950;5.0
8226003660;3.0
8226072042;3.0
8226079560;4.0
8226083087;5.0
8226088127;3.0
8226089956;4.0
8226114730;3.0
8226140145;3.0
8226175011;5.0
8226176255;4.0
8226258570;5.0
8226285976;2.0
8226297397;5.0
8226313694;3.0
8226324890;4.0
8226328101;3.0
8226380707;4.0
8226412080;5.0
8226445841;3.0
8226463076;3.0
8226504520;5.0
8226550718;3.0
8226567289;5.0
8226574811;3.0
8226579376;3.0
8226603340;3.0
8226644887;4.0
8226668719;5.0
8226669529;3.0
8226674603;5.0
8226678439;3.0
8226686610;5.0
8226689805;4.0
8226740177;5.0
8226795745;4.0
8226807263;4.0
8226819601;3.0
8226875501;2.0
8226887437;4.0
8226893917;4.0
8226897319;5.0
8226921988;4.0
8226924650;3.0
8226997453;5.0
8227012868;2.0
8227016006;5.0
8227016260;3.0
8227025250;3.0
8227036708;4.0
8227041108;2.0
8227055168;2.0
8227063420;4.0
8227172393;2.0
8227190103;2.0
8227224881;3.0
8227253202;4.0
8227279350;4.0
8227285082;5.0
8227287611;3.0
8227294820;5.0
8227300650;7.0
8227305962;4.0
8227332692;4.0
8227352103;2.0
8227385893;5.0
8227386865;3.0
8227389457;4.0
8227429858;3.0
8227430007;3.0
8227435408;3.0
8227461905;3.0
8227481000;3.0
8227659691;6.0
8227668097;1.0
8227698670;3.0
8227721834;3.0
8227741436;3.0
8227750184;3.0
8227788904;5.0
8227819990;6.0
8227870163;4.0
8227885519;4.0
8227893104;3.0
8227932452;5.0
8227969020;5.0
8227972837;4.0
8227997902;3.0
8228035349;5.0
8228036310;6.0
8228082851;3.0
8228115105;4.0
8228119283;7.0
8228126654;3.0
8228131496;3.0
8228138075;4.0
8228157452;4.0
8228212496;5.0
8228219741;5.0
8228254490;5.0
8228265506;3.0
8228282605;4.0
8228288980;4.0
8228338406;3.0
8228378033;3.0
8228382308;3.0
8228450915;4.0
8228454406;4.0
8228478925;3.0
8228480580;4.0
8228490895;3.0
8228568320;3.0
8228586817;4.0
8228593350;3.0
8228595301;5.0
8228601557;3.0
8228608306;3.0
8228670281;5.0
8229146977;6.0
8229235562;3.0
8229856320;5.0
8229906106;8.0
8229978948;3.0
8230176566;3.0
8231196889;6.0
8231197699;5.0
8231233911;4.0
8231239529;1.0
8231244018;3.0
8231246738;2.0
8231265600;4.0
8231285555;5.0
8231314245;3.0
8231317260;6.0
8231349545;4.0
8231359931;2.0
8231385770;3.0
8231468633;3.0
8231504290;3.0
8231510699;3.0
8231517278;2.0
8231542116;2.0
8231554203;5.0
8231640630;3.0
8231665382;5.0
8231731431;4.0
8231761004;2.0
8231800697;2.0
8231839801;2.0
8231854436;4.0
8231872841;3.0
8231882138;5.0
8231903151;3.0
8231920838;3.0
8231947019;3.0
8231952012;5.0
8231963723;3.0
8232014148;5.0
8232015039;3.0
8232029765;4.0
8232029846;3.0
8232051345;3.0
8232061731;3.0
8232065990;3.0
8232068744;2.0
8232104058;3.0
8232139196;3.0
8232158140;5.0
8232171324;4.0
8232172568;3.0
8232185384;3.0
8232205830;5.0
8232306270;3.0
8232342315;2.0
8232425520;4.0
8232458291;4.0
8232464933;5.0
8232481781;6.0
8232568470;3.0
8232651296;3.0
8232662069;3.0
8232673770;3.0
8232699655;5.0
8232729660;4.0
8232741520;4.0
8232780851;4.0
8232802090;5.0
8232859873;5.0
8232907355;6.0
8233001708;6.0
8233028495;5.0
8233036838;3.0
8233162205;4.0
8233187372;3.0
8233197840;3.0
8233205290;3.0
8233273104;3.0
8240168744;4.0
8240203400;3.0
8240239439;3.0
8240273882;7.0
8240343767;3.0
8240368247;2.0
8240370306;3.0
8240389910;5.0
8233295930;5.0
8233348643;3.0
8233370738;3.0
8233447544;4.0
8233448001;4.0
8233458660;2.0
8233478504;3.0
8233487333;4.0
8233515809;7.0
8233533467;3.0
8233559776;3.0
8233570664;5.0
8233596620;3.0
8233612170;3.0
8233615439;3.0
8233628689;3.0
8233632791;4.0
8233676810;5.0
8233698628;4.0
8233792489;2.0
8233799220;5.0
8233801496;5.0
8233804754;4.0
8233829900;3.0
8233845000;4.0
8233860824;4.0
8233867080;3.0
8233875341;6.0
8233876909;4.0
8233902845;3.0
8233914002;4.0
8233967114;6.0
8233995401;2.0
8234037692;4.0
8234059742;4.0
8234063855;4.0
8234073907;2.0
8234105442;3.0
8234132172;4.0
8234139509;4.0
8234169769;5.0
8234190539;3.0
8234211714;2.0
8234219456;5.0
8234236202;4.0
8234265130;1.0
8234286641;3.0
8234291483;5.0
8234312588;6.0
8234366084;2.0
8234366831;5.0
8234372645;5.0
8234391780;5.0
8234403621;4.0
8234425943;3.0
8234428616;3.0
8234431919;3.0
8234453211;4.0
8234467948;3.0
8234482823;4.0
8234522809;3.0
8234524925;3.0
8234555138;1.0
8234587501;3.0
8234716247;3.0
8234786709;2.0
8234807390;3.0
8234807633;3.0
8234828711;3.0
8234833120;3.0
8234833472;6.0
8234872966;4.0
8234874900;3.0
8234909045;3.0
8234918702;5.0
8234923544;3.0
8234936107;4.0
8234938576;2.0
8234940473;4.0
8234941526;3.0
8234946757;5.0
8235160080;6.0
8235178885;5.0
8235196271;3.0
8235199297;6.0
8235237300;4.0
8235278839;4.0
8235285290;3.0
8235286939;5.0
8235333953;3.0
8235340143;3.0
8235357623;4.0
8235359596;5.0
8235523493;2.0
8235582821;5.0
8235589087;3.0
8235601125;5.0
8235655993;5.0
8235840898;3.0
8235852390;4.0
8235854171;5.0
8235864215;4.0
8235880687;3.0
8235889714;4.0
8235906406;2.0
8235942704;3.0
8235999307;2.0
8236018466;3.0
8236111245;2.0
8236140938;3.0
8236190285;3.0
8236195163;3.0
8236240649;5.0
8236246337;4.0
8236281248;4.0
8236282139;4.0
8236327841;3.0
8236347796;4.0
8236427803;4.0
8236543382;3.0
8236544869;6.0
8236568610;6.0
8236583414;4.0
8236586944;4.0
8236593053;4.0
8236624544;5.0
8236648567;4.0
8236825604;3.0
8236832813;5.0
8236852415;2.0
8236878643;3.0
8236956113;4.0
8236977978;11.0
8237014766;4.0
8237047427;3.0
8237061683;3.0
8237156552;2.0
8237159900;3.0
8237405285;3.0
8237417887;4.0
8237435516;2.0
8237443101;1.0
8237444850;5.0
8237448847;5.0
8237481208;3.0
8237578112;5.0
8237578899;4.0
8237599977;3.0
8237633318;4.0
8237713850;5.0
8237742443;2.0
8237754298;3.0
8237782666;3.0
8237784286;5.0
8237784600;4.0
8237883853;4.0
8237903714;4.0
8237907620;1.0
8237918827;5.0
8237919122;5.0
8238029309;3.0
8238029732;3.0
8238037409;4.0
8238129524;4.0
8238203600;2.0
8238239702;3.0
8238251087;3.0
8238308291;6.0
8238410061;3.0
8238491207;4.0
8238496942;4.0
8238499887;2.0
8238534461;3.0
8238650291;3.0
8238697760;3.0
8238698227;7.0
8238712742;4.0
8238748429;5.0
8238750911;4.0
8238770190;2.0
8238779650;4.0
8238809231;5.0
8238811139;5.0
8238820553;4.0
8238866111;3.0
8238888786;5.0
8238938201;4.0
8238964636;4.0
8239052924;3.0
8239122809;2.0
8239123961;6.0
8239145000;2.0
8239158757;6.0
8239244084;3.0
8239245803;4.0
8239261418;4.0
8239274587;3.0
8239305806;4.0
8239319432;3.0
8239365620;3.0
8239383521;7.0
8239423507;3.0
8239457312;3.0
8239526497;4.0
8239540139;3.0
8239549861;5.0
8239590586;3.0
8239603238;5.0
8239685617;4.0
8239695680;2.0
8239735908;3.0
8239758606;8.0
8239774121;4.0
8239775799;3.0
8239779000;5.0
8239794157;5.0
8239798810;3.0
8239843891;5.0
8239847374;3.0
8239869424;2.0
8239899846;4.0
8239915205;3.0
8239933297;
8240048501;4.0
8240067123;5.0
8240086691;3.0
8240096069;4.0
8240129927;5.0
8240480160;3.0
8240499260;4.0
8240524982;4.0
8240568840;3.0
8240573258;5.0
8240573410;5.0
8240575463;5.0
8240585264;3.0
8240616917;2.0
8240752004;4.0
8240778658;2.0
8240788530;3.0
8240820956;5.0
8240848966;5.0
8240871356;3.0
8240873138;3.0
8240881157;5.0
8240887350;4.0
8240891381;5.0
8240912567;4.0
8240944337;4.0
8240975992;3.0
8241037422;5.0
8241051093;4.0
8241069200;5.0
8241162324;2.0
8241168799;5.0
8241252315;5.0
8241338546;2.0
8241375743;5.0
8241403623;3.0
8241429347;5.0
8241440901;4.0
8241455003;5.0
8241474059;5.0
8241491069;2.0
8241499396;3.0
8241524501;5.0
8241592094;3.0
8241595352;3.0
8241597134;2.0
8241604106;3.0
8241639406;5.0
8241642709;4.0
8241646879;2.0
8241651104;4.0
8241651287;2.0
8241695810;4.0
8241716249;3.0
8241730233;2.0
8241737750;5.0
8241837208;4.0
8241875550;5.0
8241917309;3.0
8241920601;4.0
8241961715;4.0
8241974370;5.0
8242001014;4.0
8242122156;5.0
8242163855;5.0
8242200050;4.0
8242230048;6.0
8242304777;3.0
8242334765;5.0
8242340226;4.0
8242362114;2.0
8242382140;5.0
8242439435;5.0
8242467137;3.0
8242547599;4.0
8242551197;3.0
8242552916;4.0
8242608997;3.0
8242633673;5.0
8242644527;3.0
8242711909;4.0
8242774307;4.0
8242777241;2.0
8242797943;3.0
8242838216;2.0
8242838569;2.0
8242842914;3.0
8242850348;2.0
8242869871;2.0
8242878196;2.0
8242890307;3.0
8242966214;3.0
8242986916;5.0
8243020365;3.0
8243059733;2.0
8243062289;2.0
8243076239;5.0
8243198261;3.0
8243228608;4.0
8243270981;2.0
8243289305;5.0
8243329544;2.0
8243484353;5.0
8243493425;4.0
8243513477;3.0
8243521496;5.0
8243522204;2.0
8243553428;3.0
8243577521;3.0
8243657800;4.0
8243771760;3.0
8243825606;5.0
8243877401;3.0
8243877673;4.0
8243889760;3.0
8243893440;3.0
8243965963;3.0
8244083140;5.0
8244090782;5.0
8244109475;4.0
8244137339;3.0
8244173300;2.0
8244207302;5.0
8244240342;
8244261692;3.0
8244305061;3.0
8244338822;4.0
8244349352;4.0
8244355913;5.0
8244358181;6.0
8244410361;5.0
8244430710;2.0
8244453338;5.0
8244534176;5.0
8244556579;3.0
8244640286;3.0
8244675314;6.0
8244721448;3.0
8244729937;4.0
8244732997;4.0
8244769130;4.0
8244780886;1.0
8244796375;3.0
8244796618;4.0
8244830735;2.0
8244841346;4.0
8244894709;5.0
8244940590;5.0
8245001643;3.0
8245017302;2.0
8245026719;3.0
8245031631;3.0
8245064050;2.0
8245167703;7.0
8245283282;3.0
8245309265;2.0
8245363634;8.0
8245371653;4.0
8245385441;1.0
8245403440;6.0
8245408409;3.0
8245465208;2.0
8245511099;3.0
8245616940;4.0
8245633100;3.0
8245635731;6.0
8245719757;4.0
8245802069;5.0
8245819620;2.0
8245921580;2.0
8245942235;5.0
8245951498;5.0
8245951900;3.0
8246061917;3.0
8246071556;2.0
8246136860;3.0
8246169106;3.0
8246170961;3.0
8246286595;3.0
8246286838;4.0
8246290860;4.0
8246291084;4.0
8246334158;3.0
8246369296;4.0
8246373994;4.0
8246383280;4.0
8246454056;3.0
8246478150;5.0
8246524011;3.0
8246631284;3.0
8246659707;5.0
8246743830;3.0
8246776681;3.0
8246853180;5.0
8246857681;2.0
8246871161;2.0
8246963600;3.0
8247003171;4.0
8247061457;6.0
8247092689;3.0
8247102315;4.0
8247132656;3.0
8247177404;4.0
8247316030;2.0
8257476609;3.0
8257491314;3.0
8257507768;3.0
